TransactionID,Date,Amount,Region,Department,CustomerID,TransactionType,RiskScore,IsFraud,RelatedComplianceCheckID
T105713,26-08-2025,169.98,West,Corporate,C1722,Payment,4.76,0,
T105714,07-03-2025,7961.53,South,Online,C2541,Deposit,5.47,0,
T105715,11-07-2024,475.02,East,Retail,C1366,Payment,4.79,0,
T105716,30-04-2024,622.84,North,Corporate,C1145,Withdrawal,3.58,0,
T105717,12-07-2024,93.05,North,Corporate,C1612,Payment,5.02,0,
T105718,29-02-2024,44.15,East,Corporate,C2735,Payment,1.9,0,
T105719,01-04-2024,150.98,West,Retail,C2930,Transfer,4.08,0,C201382
T105720,07-03-2024,2266.14,North,Online,C1836,Withdrawal,8.44,0,C201383
T105721,26-09-2024,602.53,Central,Risk,C2940,Withdrawal,6.36,0,C201384
T105722,22-05-2025,827.42,South,Support,C1231,Payment,3.1,0,C201385
T105723,31-03-2024,978.75,North,Retail,C1618,Payment,4.98,0,
T105724,24-03-2024,198.42,North,Retail,C1468,Deposit,4.3,0,
T105725,14-02-2025,2133.58,North,Retail,C1211,Withdrawal,5.66,0,
T105726,05-05-2024,188.79,North,Risk,C2129,Withdrawal,4.66,0,
T105727,03-03-2024,2180.87,West,Support,C1264,Payment,6.65,0,C201386
T105728,16-04-2024,685.92,East,Support,C2281,Withdrawal,7.29,0,
T105729,12-08-2025,47.14,South,Corporate,C1624,Payment,2.66,0,
T105730,08-06-2025,164.41,Central,Corporate,C2667,Payment,4.98,0,
T105731,13-08-2024,47.37,South,Online,C2369,Payment,3.01,0,
T105732,22-02-2025,1629.35,North,Retail,C2803,Payment,7.58,0,C201387
T105733,08-12-2024,391.63,South,Online,C2234,Payment,5.17,0,C201388
T105734,08-03-2025,27.83,South,Retail,C2016,Payment,2.91,0,
T105735,11-03-2025,633.27,East,Support,C2106,Payment,4.72,0,
T105736,05-02-2025,211.75,South,Online,C2106,Withdrawal,3.23,0,
T105737,18-06-2024,67.99,East,Support,C1761,Deposit,4.52,0,
T105738,25-01-2024,3021.65,West,Corporate,C1348,Payment,5.15,0,
T105739,17-10-2024,458.86,West,Support,C1294,Payment,2.57,0,
T105740,22-07-2025,283.69,West,Risk,C2772,Payment,3.32,0,
T105741,29-12-2024,249.81,North,Online,C1187,Payment,4.57,0,
T105742,15-06-2025,65.63,North,Retail,C2441,Payment,1.99,0,
T105743,24-09-2025,84.31,East,Support,C1826,Payment,2.66,0,
T105744,14-04-2024,1885.41,North,Online,C1895,Transfer,3.54,0,
T105745,17-03-2025,228.46,North,Retail,C2607,Withdrawal,3.33,0,
T105746,06-03-2025,414.25,East,Online,C1901,Deposit,6.79,0,C201389
T105747,17-09-2025,34.7,South,Online,C2951,Withdrawal,2.25,0,
T105748,20-09-2025,82.95,West,Risk,C2307,Payment,3.49,0,
T105749,14-03-2025,838.63,South,Support,C1330,Withdrawal,7.93,0,C201390
T105750,04-06-2024,634.76,Central,Risk,C2499,Transfer,5.44,0,C201391
T105751,24-05-2025,3307.84,West,Corporate,C2789,Payment,6.55,0,
T105752,09-03-2024,2021.4,North,Online,C2503,Deposit,4.71,0,
T105753,13-05-2025,305.87,East,Support,C1040,Withdrawal,4.8,0,
T105754,03-08-2025,711.62,East,Corporate,C2095,Transfer,7.2,0,C201392
T105755,01-09-2024,275.91,West,Corporate,C2623,Payment,3.01,0,
T105756,06-02-2025,4749.39,East,Risk,C1755,Deposit,6.23,0,
T105757,01-10-2024,1601.69,East,Corporate,C1922,Withdrawal,4.28,0,
T105758,06-10-2024,494.54,South,Retail,C2518,Payment,6.8,0,
T105759,17-07-2024,513.1,South,Retail,C2332,Payment,3.47,0,C201393
T105760,01-05-2025,2284.31,Central,Retail,C2402,Payment,5.1,0,C201394
T105761,20-08-2025,808.75,South,Corporate,C2017,Payment,3.82,0,C201395
T105762,23-08-2025,2618.49,North,Online,C2290,Transfer,4.38,0,C201396
T105763,21-04-2024,29.01,North,Support,C1238,Payment,3,0,C201397
T105764,12-07-2025,701.68,Central,Retail,C1598,Deposit,4.69,0,
T105765,15-04-2025,217.34,East,Retail,C1661,Withdrawal,4.71,0,C201398
T105766,10-06-2024,3319.78,West,Retail,C1004,Payment,6.95,0,C201399
T105767,12-02-2024,2580.35,West,Risk,C2135,Payment,4.01,0,
T105768,19-06-2024,419.64,Central,Risk,C2953,Payment,5.11,0,
T105769,04-08-2025,2547.22,East,Retail,C1317,Payment,4.92,0,
T105770,07-02-2025,3428.02,North,Retail,C1670,Payment,6.4,0,
T105771,05-04-2025,441.11,North,Risk,C1046,Payment,5.18,0,C201400
T105772,13-06-2024,7834.72,East,Support,C2316,Deposit,6.5,0,C201401
T105773,03-04-2025,388.54,South,Online,C2390,Deposit,6.28,0,
T105774,18-01-2024,311.87,East,Support,C2049,Withdrawal,2.82,0,C201402
T105775,27-08-2024,1140.3,East,Online,C2238,Transfer,4.1,0,
T105776,03-02-2025,263.87,East,Corporate,C1298,Deposit,4.72,0,
T105777,03-04-2024,446.93,North,Corporate,C1060,Transfer,7.33,0,C201403
T105778,09-06-2025,2189.27,North,Support,C2445,Payment,4.78,0,
T105779,29-05-2024,412.84,West,Risk,C1997,Transfer,4.66,0,
T105780,20-02-2025,52.77,North,Retail,C1383,Deposit,4.73,0,
T105781,15-09-2024,626.9,West,Corporate,C2439,Payment,6.13,0,
T105782,15-01-2025,174.94,East,Risk,C2860,Payment,4.87,0,
T105783,09-03-2024,1139.48,Central,Risk,C2981,Payment,4.59,0,
T105784,11-01-2024,930.23,Central,Online,C2917,Payment,5.28,0,
T105785,03-08-2025,2358.26,South,Corporate,C2662,Payment,6,0,
T105786,21-06-2024,1198.75,East,Support,C2944,Payment,6.74,0,
T105787,06-06-2025,1492.63,North,Risk,C2824,Deposit,5.48,0,
T105788,29-09-2025,180.74,South,Support,C1755,Deposit,5.79,0,
T105789,14-05-2024,1058.69,West,Support,C1575,Deposit,5.33,0,
T105790,18-06-2024,4281.85,West,Corporate,C1966,Payment,6.55,0,
T105791,26-02-2025,176.55,East,Support,C2423,Payment,3.99,0,
T105792,07-09-2025,3497.09,North,Support,C1176,Payment,6.03,0,C201404
T105793,07-08-2025,208.68,West,Retail,C1092,Deposit,4.17,0,
T105794,16-11-2024,145.13,South,Support,C2531,Payment,4.05,0,
T105795,22-05-2025,575.62,Central,Retail,C2658,Transfer,3.03,0,
T105796,27-03-2024,952.5,East,Corporate,C2550,Payment,4.99,0,
T105797,15-09-2025,1204.84,South,Support,C1275,Payment,7.52,0,C201405
T105798,07-09-2025,127.22,North,Risk,C1533,Payment,1.74,0,
T105799,14-04-2024,679.56,South,Support,C2801,Withdrawal,4.79,0,C201406
T105800,10-07-2024,177.21,Central,Retail,C2991,Payment,3.47,0,
T105801,04-03-2024,67.58,West,Risk,C1182,Payment,3.87,0,C201407
T105802,22-06-2024,132.36,East,Corporate,C1863,Payment,4.55,0,C201408
T105803,04-06-2025,163.84,East,Online,C1411,Transfer,4.27,0,C201409
T105804,29-08-2024,754.39,West,Online,C2672,Payment,2.75,0,
T105805,26-02-2024,1607.86,East,Retail,C2054,Deposit,3.26,0,
T105806,06-08-2024,68.87,West,Corporate,C1214,Payment,0.29,0,
T105807,18-09-2025,615.45,South,Corporate,C1978,Payment,4.85,0,C201410
T105808,05-02-2025,98.29,Central,Support,C1351,Transfer,1.76,0,
T105809,22-09-2024,858.26,West,Online,C2865,Payment,2.43,0,C201411
T105810,16-04-2024,191.09,South,Support,C2235,Withdrawal,3.09,0,
T105811,21-09-2025,114.25,Central,Corporate,C2762,Deposit,3.02,0,
T105812,07-06-2025,1053.21,East,Retail,C2208,Withdrawal,5.3,0,
T105813,28-06-2024,199.48,North,Retail,C1926,Payment,4.24,0,
T105814,14-02-2024,276.12,North,Risk,C2610,Payment,4.53,0,
T105815,06-02-2024,28.11,West,Retail,C2194,Deposit,3.85,0,
T105816,17-03-2024,1256.22,Central,Online,C1231,Payment,5.17,0,
T105817,05-01-2025,1080.4,West,Risk,C2097,Withdrawal,6.31,0,
T105818,15-08-2025,406.08,West,Online,C1252,Deposit,4.31,0,C201412
T105819,12-11-2024,64.52,North,Support,C1904,Transfer,2.96,0,C201413
T105820,21-06-2025,1722,North,Support,C2321,Payment,5.06,0,
T105821,11-10-2024,181.36,South,Retail,C2097,Transfer,4.12,0,
T105822,28-03-2025,234.15,Central,Risk,C1433,Payment,5.13,0,
T105823,11-04-2025,6466.9,Central,Online,C2956,Payment,7.44,1,
T105824,20-04-2024,173.41,South,Online,C1740,Payment,4.86,0,
T105825,18-08-2024,983.04,West,Corporate,C2222,Payment,5.72,0,
T105826,10-02-2025,791.96,East,Retail,C1723,Transfer,3.81,0,
T105827,15-02-2024,644.33,North,Support,C1083,Transfer,8.36,0,C201414
T105828,18-08-2024,565.89,East,Corporate,C1711,Withdrawal,3.36,0,
T105829,07-12-2024,633.76,West,Support,C2680,Deposit,5.19,0,C201415
T105830,27-09-2025,559.1,South,Support,C1997,Payment,8.55,0,C201416
T105831,29-10-2024,379.06,Central,Online,C1216,Withdrawal,5.74,0,
T105832,04-06-2025,2473.87,South,Support,C2484,Payment,5.16,0,
T105833,02-10-2024,83.5,North,Risk,C2260,Transfer,5.08,0,
T105834,23-05-2025,1374.37,North,Support,C2484,Deposit,5.82,0,
T105835,14-01-2025,1082.26,Central,Risk,C2967,Payment,4.43,0,C201417
T105836,19-07-2025,932.7,South,Support,C1510,Transfer,5.57,0,
T105837,19-09-2024,1541.29,West,Corporate,C1257,Payment,5.23,0,
T105838,20-01-2025,361,East,Online,C1228,Withdrawal,4.39,0,C201418
T105839,05-02-2025,42.83,East,Corporate,C1297,Transfer,3.21,0,
T105840,23-09-2024,369.91,West,Online,C1617,Withdrawal,5.5,0,
T105841,02-04-2024,122.8,East,Corporate,C1504,Payment,4.97,0,
T105842,29-02-2024,167.63,West,Retail,C2726,Withdrawal,3.23,0,C201419
T105843,11-01-2024,90.84,North,Support,C1650,Transfer,4.11,0,
T105844,11-07-2025,227.51,West,Support,C2787,Payment,4,0,
T105845,30-05-2024,197.17,West,Retail,C2747,Payment,5.14,0,C201420
T105846,14-05-2024,23.26,Central,Retail,C2662,Payment,1.52,0,
T105847,14-04-2025,934.74,South,Risk,C2784,Payment,5.29,0,
T105848,23-07-2024,5792.89,East,Corporate,C1439,Payment,4.4,0,
T105849,18-11-2024,835.04,East,Support,C2608,Payment,6.08,0,
T105850,13-04-2024,316.24,South,Risk,C1172,Withdrawal,6.71,0,
T105851,04-09-2025,377.78,North,Support,C1940,Deposit,6.53,0,
T105852,27-06-2025,243.43,North,Retail,C1668,Withdrawal,5.37,0,
T105853,05-07-2025,449.46,Central,Risk,C1161,Withdrawal,5.49,0,
T105854,16-09-2024,385.9,West,Risk,C2476,Payment,7.17,1,
T105855,01-05-2025,147.05,South,Risk,C1606,Payment,3.35,0,C201421
T105856,01-04-2024,3039.55,Central,Corporate,C1857,Deposit,5.84,0,
T105857,06-01-2024,67.72,North,Risk,C2912,Withdrawal,5.17,0,
T105858,13-01-2024,955.27,West,Support,C2771,Payment,5.16,0,C201422
T105859,09-01-2025,357.3,Central,Corporate,C1019,Payment,3.53,0,
T105860,17-10-2024,3948.13,Central,Support,C2095,Payment,4.5,0,
T105861,26-11-2024,607.31,South,Risk,C1581,Payment,4,0,C201423
T105862,05-01-2024,261.94,West,Risk,C1401,Payment,6.53,0,C201424
T105863,26-09-2024,299.69,East,Support,C1711,Deposit,4.39,0,
T105864,03-04-2025,423.22,Central,Online,C2467,Transfer,3.84,0,
T105865,09-10-2024,102.38,East,Risk,C2396,Payment,3.66,0,
T105866,12-04-2025,160.73,West,Risk,C2718,Payment,4.47,0,
T105867,28-05-2024,47.37,North,Corporate,C1307,Withdrawal,1,0,C201425
T105868,02-06-2025,133.28,East,Support,C2560,Payment,2.88,0,C201426
T105869,10-01-2025,451.55,East,Risk,C2601,Transfer,3.02,0,C201427
T105870,14-05-2024,578.37,East,Support,C2307,Payment,6.73,0,
T105871,31-05-2024,37.52,West,Corporate,C2513,Payment,2.93,0,
T105872,04-02-2025,342.18,Central,Support,C2368,Payment,4.4,0,
T105873,13-06-2025,793.21,West,Support,C2299,Deposit,4.98,0,
T105874,22-09-2024,331.79,North,Corporate,C2349,Payment,3.24,0,
T105875,13-06-2024,188.57,Central,Risk,C1548,Payment,4.81,0,
T105876,07-07-2025,246.02,North,Support,C2039,Payment,6.58,0,
T105877,02-03-2025,210.84,West,Online,C2954,Transfer,3.53,0,
T105878,12-10-2024,187.9,Central,Risk,C1182,Withdrawal,5.25,0,
T105879,07-11-2024,497,North,Corporate,C1867,Payment,4.73,0,
T105880,10-05-2024,6433.19,Central,Retail,C2791,Payment,5.75,0,
T105881,03-02-2025,165.27,West,Online,C2216,Withdrawal,5.18,0,
T105882,16-08-2024,275.4,East,Risk,C2869,Withdrawal,2.51,0,
T105883,27-09-2025,379.16,South,Corporate,C2037,Withdrawal,2.97,0,C201428
T105884,02-11-2024,176.83,South,Online,C1023,Transfer,6.26,0,
T105885,05-11-2024,1507.01,Central,Risk,C2618,Withdrawal,5.16,0,
T105886,27-12-2024,23.45,North,Retail,C1805,Payment,4.18,0,
T105887,07-08-2025,213.31,East,Risk,C1235,Transfer,4.13,0,
T105888,25-05-2025,1077.05,North,Retail,C1849,Withdrawal,2.37,0,C201429
T105889,14-10-2024,283.46,North,Retail,C2800,Payment,5.29,0,
T105890,03-04-2025,150.66,West,Support,C2779,Payment,4.47,0,
T105891,09-01-2025,684.65,South,Corporate,C1502,Withdrawal,4.2,0,C201430
T105892,10-11-2024,1197.05,Central,Support,C1254,Transfer,6.8,0,C201431
T105893,02-05-2024,519.45,East,Retail,C1376,Transfer,6.02,0,
T105894,22-10-2024,154.24,East,Corporate,C2996,Payment,3.14,0,
T105895,05-06-2024,697.46,North,Corporate,C2338,Payment,6.41,0,
T105896,06-08-2025,249.02,Central,Corporate,C2330,Payment,4.65,0,
T105897,01-08-2024,986.56,North,Online,C2132,Deposit,5.43,0,
T105898,30-08-2025,2392.06,East,Risk,C2842,Deposit,5.09,0,
T105899,06-12-2024,17.7,South,Retail,C2298,Payment,1.46,0,C201432
T105900,06-02-2025,460.95,South,Corporate,C2341,Payment,6.52,0,
T105901,12-12-2024,50.26,West,Online,C1766,Payment,3.73,0,
T105902,23-03-2024,7556.37,West,Online,C2268,Payment,7.91,0,C201433
T105903,27-08-2024,230.04,North,Retail,C2801,Payment,3.75,0,
T105904,04-03-2024,987.97,East,Support,C1421,Payment,5.96,0,C201434
T105905,01-02-2025,386.69,West,Online,C1130,Withdrawal,4.27,0,
T105906,12-10-2024,153.9,East,Retail,C1943,Withdrawal,4.85,0,
T105907,11-05-2025,133.42,North,Online,C2448,Payment,2.26,0,
T105908,20-05-2024,2704.89,South,Retail,C2168,Transfer,4.4,0,
T105909,14-04-2024,1270.45,North,Corporate,C2366,Transfer,4.2,0,
T105910,16-09-2024,4155.97,North,Support,C1218,Payment,6.35,0,
T105911,14-08-2025,431.19,South,Online,C2608,Withdrawal,2.11,0,
T105912,29-03-2025,569.92,East,Online,C1196,Payment,5.52,0,C201435
T105913,24-09-2024,292.76,North,Online,C1594,Payment,5.23,0,C201436
T105914,26-11-2024,285.86,East,Risk,C2884,Payment,2.38,0,
T105915,23-02-2024,115.55,Central,Risk,C1782,Deposit,3.36,0,
T105916,20-09-2025,446.22,Central,Corporate,C1617,Transfer,7.02,1,
T105917,01-03-2025,156.48,Central,Online,C2635,Payment,3.53,0,
T105918,01-07-2024,685.6,South,Support,C1695,Withdrawal,3.88,0,
T105919,08-01-2025,494.73,North,Risk,C1843,Payment,4.41,0,C201437
T105920,10-03-2024,569.76,Central,Retail,C2101,Deposit,6.37,0,
T105921,08-09-2025,3011.39,North,Retail,C2678,Transfer,4.76,0,
T105922,21-04-2024,385.58,North,Retail,C2394,Transfer,5.35,0,
T105923,17-02-2025,1000.32,East,Corporate,C2118,Withdrawal,5.87,0,
T105924,05-06-2024,4730.62,North,Online,C1388,Transfer,6.44,0,C201438
T105925,02-04-2025,1935.15,Central,Online,C2835,Deposit,5.37,0,
T105926,10-05-2025,1609.7,West,Risk,C1514,Withdrawal,6.81,0,
T105927,05-03-2025,279.21,West,Retail,C1046,Payment,3.1,0,
T105928,27-01-2025,531.43,West,Corporate,C2181,Payment,5.4,0,
T105929,23-07-2025,82.94,North,Support,C1750,Payment,1.75,0,
T105930,20-02-2024,734.14,West,Online,C2803,Payment,6.3,0,
T105931,30-07-2024,560.79,South,Online,C1270,Payment,5.86,0,
T105932,07-06-2024,414.91,West,Corporate,C1421,Payment,4.24,0,
T105933,22-09-2025,1383.86,North,Risk,C2051,Payment,5.31,0,
T105934,05-09-2024,94.7,West,Corporate,C2200,Withdrawal,4.28,0,
T105935,12-04-2025,2869.33,Central,Risk,C1086,Withdrawal,4.47,0,
T105936,12-03-2025,1190.49,North,Online,C1686,Payment,5.12,0,
T105937,15-05-2024,370.64,North,Risk,C1718,Payment,4.66,0,
T105938,01-06-2024,337.49,North,Risk,C2610,Payment,2.55,0,
T105939,28-06-2024,718.19,East,Risk,C1861,Deposit,6.2,0,
T105940,19-09-2024,2502.44,South,Risk,C1757,Payment,8.5,0,C201439
T105941,29-05-2024,455.74,West,Retail,C2291,Deposit,7.69,0,C201440
T105942,13-01-2024,479.54,East,Retail,C1053,Deposit,2.5,0,
T105943,15-07-2025,412.3,East,Retail,C1082,Deposit,6.13,0,C201441
T105944,08-09-2025,3423.54,West,Retail,C1543,Payment,5.47,0,
T105945,05-08-2024,259.13,South,Corporate,C1384,Payment,4.28,0,
T105946,03-08-2024,389.39,South,Support,C2935,Deposit,3.52,0,
T105947,05-01-2024,2335.83,West,Risk,C1522,Payment,6.68,0,
T105948,09-03-2025,481.26,West,Corporate,C1222,Transfer,1.84,0,
T105949,10-06-2025,1578.88,North,Retail,C2888,Payment,4.24,0,
T105950,03-04-2024,135.16,North,Risk,C2590,Payment,1.25,0,
T105951,11-04-2024,315.34,North,Support,C2955,Deposit,3.85,0,C201442
T105952,19-05-2025,2395.44,South,Risk,C1285,Transfer,5.6,0,
T105953,28-01-2025,179.18,South,Online,C2603,Withdrawal,2.26,0,
T105954,29-01-2024,336.45,West,Online,C1823,Transfer,5.22,0,
T105955,01-02-2025,548.96,Central,Corporate,C1443,Transfer,5.46,0,
T105956,16-07-2024,123.1,North,Support,C1088,Withdrawal,4.93,0,
T105957,23-08-2024,245.53,East,Corporate,C2633,Deposit,6.06,0,
T105958,06-05-2025,461.81,South,Risk,C2552,Deposit,4.5,0,
T105959,01-06-2025,426.67,East,Support,C2184,Withdrawal,5.03,0,
T105960,12-09-2024,1875.11,West,Corporate,C1766,Payment,4.57,0,C201443
T105961,27-08-2025,2565.09,Central,Risk,C2181,Payment,6.1,0,
T105962,16-09-2024,144.42,North,Retail,C1268,Payment,4.14,0,
T105963,07-05-2025,461.06,North,Risk,C1907,Payment,6.65,0,C201444
T105964,04-11-2024,906.05,West,Corporate,C2403,Payment,5.93,0,
T105965,26-07-2025,2488.95,South,Support,C2055,Payment,6.67,0,
T105966,02-08-2025,955.46,North,Support,C1086,Payment,4.96,0,
T105967,25-02-2024,571.98,North,Retail,C1092,Payment,1.05,0,
T105968,20-08-2025,897.71,East,Corporate,C2533,Transfer,5.31,0,C201445
T105969,10-06-2025,905.53,South,Retail,C1801,Payment,4.72,0,
T105970,19-05-2025,132.52,Central,Online,C1594,Withdrawal,2.61,0,
T105971,08-05-2024,508.45,South,Risk,C2803,Payment,5.77,0,
T105972,28-05-2025,2323.88,North,Online,C2539,Transfer,7.14,0,
T105973,26-06-2025,314.56,West,Online,C2112,Deposit,3.34,0,
T105974,03-07-2024,471.23,South,Retail,C1153,Payment,4.88,0,
T105975,30-08-2025,301.56,East,Retail,C2617,Deposit,4.39,0,
T105976,01-02-2024,25.11,East,Risk,C2727,Transfer,4.16,0,
T105977,05-04-2024,413.52,East,Retail,C1895,Payment,5.26,0,
T105978,08-12-2024,579.49,West,Retail,C2181,Payment,5.83,0,
T105979,02-01-2025,218.11,North,Retail,C1889,Deposit,3.85,0,
T105980,15-02-2025,100.93,Central,Retail,C1417,Transfer,4.25,0,
T105981,11-01-2024,140.23,West,Retail,C1252,Payment,5.03,0,
T105982,04-09-2025,1009.31,South,Online,C2312,Deposit,8.14,0,C201446
T105983,29-01-2024,4302.84,North,Online,C1767,Withdrawal,5.74,0,
T105984,01-04-2024,2119.47,South,Risk,C1158,Withdrawal,5.45,0,
T105985,09-01-2024,80.38,South,Support,C1311,Deposit,2.71,0,
T105986,27-12-2024,1125.02,East,Risk,C2597,Withdrawal,4.91,0,
T105987,17-08-2025,182.04,North,Corporate,C1798,Payment,5.82,0,
T105988,28-02-2025,200.59,Central,Risk,C2996,Transfer,3.24,0,
T105989,08-06-2025,231.74,North,Risk,C2815,Withdrawal,4.8,0,
T105990,09-01-2024,941.32,South,Retail,C1580,Payment,6.51,0,
T105991,11-12-2024,1275.51,North,Retail,C1434,Payment,6.97,0,
T105992,20-10-2024,358.66,South,Retail,C2984,Payment,6.38,0,C201447
T105993,14-11-2024,366.03,Central,Support,C2377,Payment,5.22,0,
T105994,16-02-2024,704.24,East,Retail,C2005,Payment,5.56,0,
T105995,12-03-2025,797.59,South,Corporate,C1264,Withdrawal,4.52,0,
T105996,17-11-2024,1654.86,Central,Online,C2031,Withdrawal,3.35,0,
T105997,03-05-2025,86.38,West,Corporate,C2017,Payment,2.93,0,
T105998,05-11-2024,413.24,West,Support,C1106,Withdrawal,4.93,0,
T105999,05-04-2024,111.99,Central,Retail,C1931,Transfer,5.04,0,
T106000,17-02-2025,379.51,East,Risk,C2628,Payment,6.48,0,
T106001,19-04-2024,307.54,East,Online,C1738,Payment,4.54,0,
T106002,10-07-2025,381.42,South,Support,C2092,Payment,6.03,0,
T106003,26-01-2025,154.52,South,Corporate,C1439,Withdrawal,4.25,0,
T106004,10-04-2024,67.71,East,Retail,C2837,Payment,3.72,0,
T106005,05-09-2025,32.68,Central,Support,C2161,Payment,2.61,0,
T106006,26-11-2024,344.67,East,Support,C2381,Payment,4.04,0,
T106007,16-02-2024,240.52,Central,Risk,C1841,Deposit,3.66,0,
T106008,03-02-2025,179.27,South,Risk,C1894,Withdrawal,3.49,0,
T106009,10-06-2024,1972.5,West,Risk,C1650,Payment,5.03,0,
T106010,27-05-2025,143.84,West,Corporate,C2651,Deposit,5.02,0,
T106011,05-06-2025,2208.79,West,Risk,C1519,Payment,7.44,0,C201448
T106012,16-09-2025,2831.64,West,Support,C2091,Transfer,5.18,0,
T106013,16-11-2024,38.82,South,Support,C1145,Payment,2.02,0,
T106014,17-10-2024,450.73,North,Support,C2273,Payment,4.58,0,
T106015,25-04-2025,249.73,Central,Online,C1383,Withdrawal,3.34,0,
T106016,25-03-2024,12.25,North,Online,C1467,Withdrawal,1.1,0,
T106017,14-12-2024,71.27,East,Corporate,C2534,Payment,3.09,0,
T106018,14-12-2024,1022.42,East,Risk,C1761,Payment,5.67,0,
T106019,27-02-2024,4550.71,South,Support,C2517,Payment,6.7,0,C201449
T106020,23-09-2024,1191.79,West,Risk,C1889,Withdrawal,5.11,0,
T106021,28-06-2025,594.88,West,Support,C1514,Payment,4.36,0,
T106022,30-06-2025,393.23,Central,Online,C2387,Transfer,5.43,0,
T106023,04-03-2024,3038.73,South,Support,C2422,Deposit,6.61,0,
T106024,27-02-2024,5312.87,East,Corporate,C2979,Payment,6.74,0,
T106025,16-06-2024,199.49,Central,Retail,C2663,Deposit,3.55,0,
T106026,12-07-2025,36.6,Central,Support,C1119,Payment,4.65,0,
T106027,23-03-2024,32.53,Central,Corporate,C2735,Transfer,1.4,0,
T106028,04-04-2025,1970.92,West,Online,C1749,Withdrawal,5.16,0,
T106029,05-03-2024,381.28,North,Online,C1054,Payment,3.5,0,C201450
T106030,01-02-2025,502.65,North,Retail,C2093,Payment,4.88,0,
T106031,15-08-2024,47.05,Central,Risk,C2912,Deposit,2.42,0,C201451
T106032,18-05-2025,163.4,Central,Risk,C2517,Payment,4.2,0,
T106033,29-05-2024,282.99,West,Support,C1355,Transfer,5.1,0,
T106034,11-02-2025,517.71,South,Online,C2491,Payment,6.41,0,
T106035,30-05-2024,250.06,West,Corporate,C2311,Payment,4.64,0,C201452
T106036,31-03-2025,116.19,South,Retail,C1773,Transfer,4.09,0,C201453
T106037,11-07-2025,157.36,East,Risk,C1911,Transfer,4.58,0,C201454
T106038,21-03-2024,1719.84,South,Support,C2008,Payment,3,0,
T106039,06-07-2025,541.17,Central,Support,C1961,Transfer,5,0,C201455
T106040,13-01-2025,841,South,Online,C2745,Payment,3.91,0,
T106041,22-03-2024,137.19,East,Corporate,C2260,Payment,3.19,0,C201456
